type,category,vacancy_type,vacancy,lastupdate,time of api
P,HOURLY,A,18,2021-06-06 15:41:28,2021-06-06 15:45:00+00:00
P,HOURLY,A,18,2021-06-06 15:57:27,2021-06-06 16:00:00+00:00
P,HOURLY,A,24,2021-06-06 16:13:29,2021-06-06 16:15:00+00:00
P,HOURLY,A,33,2021-06-06 16:27:27,2021-06-06 16:30:00+00:00
P,HOURLY,A,32,2021-06-06 16:41:26,2021-06-06 16:45:00+00:00
P,HOURLY,A,38,2021-06-06 16:57:28,2021-06-06 17:00:00+00:00
P,HOURLY,A,38,2021-06-06 17:11:27,2021-06-06 17:15:00+00:00
P,HOURLY,A,47,2021-06-06 17:27:29,2021-06-06 17:30:00+00:00
P,HOURLY,A,48,2021-06-06 17:43:28,2021-06-06 17:45:00+00:00
P,HOURLY,A,35,2021-06-06 17:57:27,2021-06-06 18:00:00+00:00
P,HOURLY,A,25,2021-06-06 18:13:27,2021-06-06 18:15:00+00:00
P,HOURLY,A,7,2021-06-06 18:27:27,2021-06-06 18:30:00+00:00
P,HOURLY,A,0,2021-06-06 18:41:28,2021-06-06 18:45:00+00:00
P,HOURLY,A,0,2021-06-06 18:57:27,2021-06-06 19:00:00+00:00
P,HOURLY,A,0,2021-06-06 19:13:27,2021-06-06 19:15:00+00:00
P,HOURLY,A,0,2021-06-06 19:27:26,2021-06-06 19:30:00+00:00
P,HOURLY,A,2,2021-06-06 19:41:26,2021-06-06 19:45:00+00:00
P,HOURLY,A,7,2021-06-06 19:57:26,2021-06-06 20:00:00+00:00
P,HOURLY,A,15,2021-06-06 20:11:26,2021-06-06 20:15:00+00:00
P,HOURLY,A,25,2021-06-06 20:27:28,2021-06-06 20:30:00+00:00
P,HOURLY,A,33,2021-06-06 20:41:26,2021-06-06 20:45:00+00:00
P,HOURLY,A,49,2021-06-06 20:57:29,2021-06-06 21:00:00+00:00
P,HOURLY,A,68,2021-06-06 21:13:27,2021-06-06 21:15:00+00:00
P,HOURLY,A,79,2021-06-06 21:27:29,2021-06-06 21:30:00+00:00
P,HOURLY,A,91,2021-06-06 21:41:28,2021-06-06 21:45:00+00:00
P,HOURLY,A,111,2021-06-06 21:57:28,2021-06-06 22:00:00+00:00
P,HOURLY,A,120,2021-06-06 22:13:26,2021-06-06 22:15:00+00:00
P,HOURLY,A,123,2021-06-06 22:27:26,2021-06-06 22:30:00+00:00
P,HOURLY,A,123,2021-06-06 22:43:27,2021-06-06 22:45:00+00:00
P,HOURLY,A,123,2021-06-06 22:57:27,2021-06-06 23:00:00+00:00
P,HOURLY,A,123,2021-06-06 23:13:27,2021-06-06 23:15:00+00:00
P,HOURLY,A,123,2021-06-06 23:27:26,2021-06-06 23:30:00+00:00
P,HOURLY,A,124,2021-06-06 23:41:28,2021-06-06 23:45:00+00:00
P,HOURLY,A,124,2021-06-06 23:57:27,2021-06-07 00:00:00+00:00
P,HOURLY,A,124,2021-06-07 00:11:26,2021-06-07 00:15:00+00:00
P,HOURLY,A,124,2021-06-07 00:27:27,2021-06-07 00:30:00+00:00
P,HOURLY,A,124,2021-06-07 00:43:27,2021-06-07 00:45:00+00:00
P,HOURLY,A,124,2021-06-07 00:57:28,2021-06-07 01:00:00+00:00
P,HOURLY,A,124,2021-06-07 01:13:27,2021-06-07 01:15:00+00:00
P,HOURLY,A,124,2021-06-07 01:27:29,2021-06-07 01:30:00+00:00
P,HOURLY,A,124,2021-06-07 01:41:27,2021-06-07 01:45:00+00:00
P,HOURLY,A,124,2021-06-07 01:57:26,2021-06-07 02:00:00+00:00
P,HOURLY,A,124,2021-06-07 02:13:28,2021-06-07 02:15:00+00:00
P,HOURLY,A,124,2021-06-07 02:27:26,2021-06-07 02:30:00+00:00
P,HOURLY,A,124,2021-06-07 02:41:26,2021-06-07 02:45:00+00:00
P,HOURLY,A,124,2021-06-07 02:57:27,2021-06-07 03:00:00+00:00
P,HOURLY,A,124,2021-06-07 03:11:29,2021-06-07 03:15:00+00:00
P,HOURLY,A,124,2021-06-07 03:27:27,2021-06-07 03:30:00+00:00
P,HOURLY,A,124,2021-06-07 03:43:27,2021-06-07 03:45:00+00:00
P,HOURLY,A,124,2021-06-07 03:57:28,2021-06-07 04:00:00+00:00
P,HOURLY,A,124,2021-06-07 04:11:28,2021-06-07 04:15:00+00:00
P,HOURLY,A,124,2021-06-07 04:27:27,2021-06-07 04:30:00+00:00
P,HOURLY,A,124,2021-06-07 04:41:26,2021-06-07 04:45:00+00:00
P,HOURLY,A,124,2021-06-07 04:57:26,2021-06-07 05:00:00+00:00
P,HOURLY,A,124,2021-06-07 05:11:27,2021-06-07 05:15:00+00:00
P,HOURLY,A,124,2021-06-07 05:27:26,2021-06-07 05:30:00+00:00
P,HOURLY,A,124,2021-06-07 05:41:26,2021-06-07 05:45:00+00:00
P,HOURLY,A,124,2021-06-07 05:57:27,2021-06-07 06:00:00+00:00
P,HOURLY,A,124,2021-06-07 06:11:27,2021-06-07 06:15:00+00:00
P,HOURLY,A,124,2021-06-07 06:27:27,2021-06-07 06:30:00+00:00
P,HOURLY,A,124,2021-06-07 06:41:26,2021-06-07 06:45:00+00:00
P,HOURLY,A,124,2021-06-07 06:57:26,2021-06-07 07:00:00+00:00
P,HOURLY,A,124,2021-06-07 07:11:28,2021-06-07 07:15:00+00:00
P,HOURLY,A,124,2021-06-07 07:27:27,2021-06-07 07:30:00+00:00
P,HOURLY,A,123,2021-06-07 07:43:27,2021-06-07 07:45:00+00:00
P,HOURLY,A,122,2021-06-07 07:57:26,2021-06-07 08:00:00+00:00
P,HOURLY,A,118,2021-06-07 08:11:27,2021-06-07 08:15:00+00:00
P,HOURLY,A,115,2021-06-07 08:27:29,2021-06-07 08:30:00+00:00
P,HOURLY,A,112,2021-06-07 08:41:28,2021-06-07 08:45:00+00:00
P,HOURLY,A,104,2021-06-07 09:11:29,2021-06-07 09:15:00+00:00
P,HOURLY,A,99,2021-06-07 09:27:29,2021-06-07 09:30:00+00:00
P,HOURLY,A,97,2021-06-07 09:41:28,2021-06-07 09:45:00+00:00
P,HOURLY,A,86,2021-06-07 09:57:28,2021-06-07 10:00:00+00:00
P,HOURLY,A,87,2021-06-07 10:13:29,2021-06-07 10:15:00+00:00
P,HOURLY,A,86,2021-06-07 10:27:29,2021-06-07 10:30:00+00:00
P,HOURLY,A,75,2021-06-07 10:41:29,2021-06-07 10:45:00+00:00
P,HOURLY,A,63,2021-06-07 10:57:28,2021-06-07 11:00:00+00:00
P,HOURLY,A,57,2021-06-07 11:13:28,2021-06-07 11:15:00+00:00
P,HOURLY,A,47,2021-06-07 11:27:27,2021-06-07 11:30:00+00:00
P,HOURLY,A,40,2021-06-07 11:41:28,2021-06-07 11:45:00+00:00
P,HOURLY,A,28,2021-06-07 11:57:28,2021-06-07 12:00:00+00:00
P,HOURLY,A,19,2021-06-07 12:13:27,2021-06-07 12:15:00+00:00
P,HOURLY,A,0,2021-06-07 12:27:29,2021-06-07 12:30:00+00:00
P,HOURLY,A,0,2021-06-07 12:41:27,2021-06-07 12:45:00+00:00
P,HOURLY,A,0,2021-06-07 12:57:28,2021-06-07 13:00:00+00:00
P,HOURLY,A,0,2021-06-07 13:11:25,2021-06-07 13:15:00+00:00
P,HOURLY,A,0,2021-06-07 13:27:28,2021-06-07 13:30:00+00:00
P,HOURLY,A,0,2021-06-07 13:41:27,2021-06-07 13:45:00+00:00
P,HOURLY,A,2,2021-06-07 13:57:26,2021-06-07 14:00:00+00:00
P,HOURLY,A,0,2021-06-07 14:13:27,2021-06-07 14:15:00+00:00
P,HOURLY,A,1,2021-06-07 14:27:27,2021-06-07 14:30:00+00:00
P,HOURLY,A,4,2021-06-07 14:41:29,2021-06-07 14:45:00+00:00
P,HOURLY,A,12,2021-06-07 15:13:27,2021-06-07 15:15:00+00:00
P,HOURLY,A,20,2021-06-07 15:27:27,2021-06-07 15:30:00+00:00
P,HOURLY,A,18,2021-06-07 15:43:27,2021-06-07 15:45:00+00:00
P,HOURLY,A,23,2021-06-07 15:57:27,2021-06-07 16:00:00+00:00
P,HOURLY,A,14,2021-06-07 16:11:28,2021-06-07 16:15:00+00:00
P,HOURLY,A,17,2021-06-07 16:27:29,2021-06-07 16:30:00+00:00
P,HOURLY,A,15,2021-06-07 16:43:28,2021-06-07 16:45:00+00:00
P,HOURLY,A,18,2021-06-07 16:57:26,2021-06-07 17:00:00+00:00
P,HOURLY,A,17,2021-06-07 17:13:32,2021-06-07 17:15:00+00:00
P,HOURLY,A,24,2021-06-07 17:27:28,2021-06-07 17:30:00+00:00
P,HOURLY,A,27,2021-06-07 17:43:27,2021-06-07 17:45:00+00:00
P,HOURLY,A,20,2021-06-07 17:57:26,2021-06-07 18:00:00+00:00
P,HOURLY,A,21,2021-06-07 18:11:27,2021-06-07 18:15:00+00:00
P,HOURLY,A,35,2021-06-07 18:27:26,2021-06-07 18:30:00+00:00
P,HOURLY,A,43,2021-06-07 18:41:27,2021-06-07 18:45:00+00:00
P,HOURLY,A,42,2021-06-07 18:57:26,2021-06-07 19:00:00+00:00
P,HOURLY,A,35,2021-06-07 19:13:27,2021-06-07 19:15:00+00:00
P,HOURLY,A,27,2021-06-07 19:27:27,2021-06-07 19:30:00+00:00
P,HOURLY,A,25,2021-06-07 19:41:26,2021-06-07 19:45:00+00:00
P,HOURLY,A,25,2021-06-07 19:57:28,2021-06-07 20:00:00+00:00
P,HOURLY,A,28,2021-06-07 20:11:27,2021-06-07 20:15:00+00:00
P,HOURLY,A,34,2021-06-07 20:27:27,2021-06-07 20:30:00+00:00
P,HOURLY,A,43,2021-06-07 20:41:27,2021-06-07 20:45:00+00:00
P,HOURLY,A,52,2021-06-07 20:57:27,2021-06-07 21:00:00+00:00
P,HOURLY,A,60,2021-06-07 21:13:27,2021-06-07 21:15:00+00:00
P,HOURLY,A,72,2021-06-07 21:27:27,2021-06-07 21:30:00+00:00
P,HOURLY,A,89,2021-06-07 21:43:28,2021-06-07 21:45:00+00:00
P,HOURLY,A,103,2021-06-07 21:57:27,2021-06-07 22:00:00+00:00
P,HOURLY,A,111,2021-06-07 22:13:28,2021-06-07 22:15:00+00:00
P,HOURLY,A,116,2021-06-07 22:27:27,2021-06-07 22:30:00+00:00
P,HOURLY,A,119,2021-06-07 22:41:27,2021-06-07 22:45:00+00:00
P,HOURLY,A,119,2021-06-07 22:57:27,2021-06-07 23:00:00+00:00
P,HOURLY,A,120,2021-06-07 23:11:27,2021-06-07 23:15:00+00:00
P,HOURLY,A,121,2021-06-07 23:27:26,2021-06-07 23:30:00+00:00
P,HOURLY,A,122,2021-06-07 23:41:27,2021-06-07 23:45:00+00:00
P,HOURLY,A,123,2021-06-07 23:57:27,2021-06-08 00:00:00+00:00
P,HOURLY,A,124,2021-06-08 00:11:27,2021-06-08 00:15:00+00:00
P,HOURLY,A,123,2021-06-08 00:27:29,2021-06-08 00:30:00+00:00
P,HOURLY,A,123,2021-06-08 00:43:29,2021-06-08 00:45:00+00:00
P,HOURLY,A,123,2021-06-08 00:57:29,2021-06-08 01:00:00+00:00
P,HOURLY,A,123,2021-06-08 01:13:28,2021-06-08 01:15:00+00:00
P,HOURLY,A,123,2021-06-08 01:27:27,2021-06-08 01:30:00+00:00
P,HOURLY,A,123,2021-06-08 01:41:26,2021-06-08 01:45:00+00:00
P,HOURLY,A,123,2021-06-08 01:57:28,2021-06-08 02:00:00+00:00
P,HOURLY,A,124,2021-06-08 02:11:26,2021-06-08 02:15:00+00:00
P,HOURLY,A,124,2021-06-08 02:27:27,2021-06-08 02:30:00+00:00
P,HOURLY,A,124,2021-06-08 02:43:28,2021-06-08 02:45:00+00:00
P,HOURLY,A,124,2021-06-08 02:57:28,2021-06-08 03:00:00+00:00
P,HOURLY,A,124,2021-06-08 03:13:26,2021-06-08 03:15:00+00:00
P,HOURLY,A,124,2021-06-08 03:27:27,2021-06-08 03:30:00+00:00
P,HOURLY,A,124,2021-06-08 03:43:28,2021-06-08 03:45:00+00:00
P,HOURLY,A,124,2021-06-08 03:57:27,2021-06-08 04:00:00+00:00
P,HOURLY,A,124,2021-06-08 04:11:27,2021-06-08 04:15:00+00:00
P,HOURLY,A,124,2021-06-08 04:27:27,2021-06-08 04:30:00+00:00
P,HOURLY,A,124,2021-06-08 04:43:28,2021-06-08 04:45:00+00:00
P,HOURLY,A,124,2021-06-08 04:57:26,2021-06-08 05:00:00+00:00
P,HOURLY,A,124,2021-06-08 05:13:26,2021-06-08 05:15:00+00:00
P,HOURLY,A,124,2021-06-08 05:27:27,2021-06-08 05:30:00+00:00
P,HOURLY,A,124,2021-06-08 05:41:28,2021-06-08 05:45:00+00:00
P,HOURLY,A,124,2021-06-08 05:57:28,2021-06-08 06:00:00+00:00
P,HOURLY,A,124,2021-06-08 06:11:27,2021-06-08 06:15:00+00:00
P,HOURLY,A,124,2021-06-08 06:27:27,2021-06-08 06:30:00+00:00
P,HOURLY,A,124,2021-06-08 06:43:27,2021-06-08 06:45:00+00:00
P,HOURLY,A,124,2021-06-08 06:57:26,2021-06-08 07:00:00+00:00
P,HOURLY,A,124,2021-06-08 07:13:39,2021-06-08 07:15:00+00:00
P,HOURLY,A,124,2021-06-08 07:27:26,2021-06-08 07:30:00+00:00
P,HOURLY,A,123,2021-06-08 07:41:27,2021-06-08 07:45:00+00:00
P,HOURLY,A,123,2021-06-08 07:57:28,2021-06-08 08:00:00+00:00
P,HOURLY,A,120,2021-06-08 08:11:27,2021-06-08 08:15:00+00:00
P,HOURLY,A,117,2021-06-08 08:27:27,2021-06-08 08:30:00+00:00
P,HOURLY,A,117,2021-06-08 08:41:27,2021-06-08 08:45:00+00:00
P,HOURLY,A,116,2021-06-08 08:57:27,2021-06-08 09:00:00+00:00
P,HOURLY,A,110,2021-06-08 09:13:28,2021-06-08 09:15:00+00:00
P,HOURLY,A,104,2021-06-08 09:27:28,2021-06-08 09:30:00+00:00
P,HOURLY,A,99,2021-06-08 09:43:27,2021-06-08 09:45:00+00:00
P,HOURLY,A,88,2021-06-08 09:57:30,2021-06-08 10:00:00+00:00
P,HOURLY,A,80,2021-06-08 10:13:27,2021-06-08 10:15:00+00:00
P,HOURLY,A,77,2021-06-08 10:27:28,2021-06-08 10:30:00+00:00
P,HOURLY,A,70,2021-06-08 10:41:28,2021-06-08 10:45:00+00:00
P,HOURLY,A,52,2021-06-08 10:57:30,2021-06-08 11:00:00+00:00
P,HOURLY,A,38,2021-06-08 11:13:28,2021-06-08 11:15:00+00:00
P,HOURLY,A,35,2021-06-08 11:27:28,2021-06-08 11:30:00+00:00
P,HOURLY,A,25,2021-06-08 11:41:27,2021-06-08 11:45:00+00:00
P,HOURLY,A,8,2021-06-08 11:57:26,2021-06-08 12:00:00+00:00
P,HOURLY,A,0,2021-06-08 12:13:28,2021-06-08 12:15:00+00:00
P,HOURLY,A,0,2021-06-08 12:27:29,2021-06-08 12:30:00+00:00
P,HOURLY,A,0,2021-06-08 12:41:27,2021-06-08 12:45:00+00:00
P,HOURLY,A,0,2021-06-08 12:57:27,2021-06-08 13:00:00+00:00
P,HOURLY,A,0,2021-06-08 13:13:27,2021-06-08 13:15:00+00:00
P,HOURLY,A,0,2021-06-08 13:27:27,2021-06-08 13:30:00+00:00
P,HOURLY,A,1,2021-06-08 13:41:28,2021-06-08 13:45:00+00:00
P,HOURLY,A,2,2021-06-08 13:57:27,2021-06-08 14:00:00+00:00
P,HOURLY,A,0,2021-06-08 14:13:29,2021-06-08 14:15:00+00:00
P,HOURLY,A,2,2021-06-08 14:27:29,2021-06-08 14:30:00+00:00
P,HOURLY,A,0,2021-06-08 14:43:27,2021-06-08 14:45:00+00:00
P,HOURLY,A,0,2021-06-08 14:57:27,2021-06-08 15:00:00+00:00
P,HOURLY,A,0,2021-06-08 15:13:27,2021-06-08 15:15:00+00:00
P,HOURLY,A,0,2021-06-08 15:27:28,2021-06-08 15:30:00+00:00
P,HOURLY,A,0,2021-06-08 15:43:27,2021-06-08 15:45:00+00:00
P,HOURLY,A,1,2021-06-08 15:57:27,2021-06-08 16:00:00+00:00
P,HOURLY,A,4,2021-06-08 16:11:27,2021-06-08 16:15:00+00:00
P,HOURLY,A,6,2021-06-08 16:27:28,2021-06-08 16:30:00+00:00
P,HOURLY,A,0,2021-06-08 16:43:33,2021-06-08 16:45:00+00:00
P,HOURLY,A,2,2021-06-08 16:57:27,2021-06-08 17:00:00+00:00
P,HOURLY,A,7,2021-06-08 17:11:27,2021-06-08 17:15:00+00:00
P,HOURLY,A,22,2021-06-08 17:41:04,2021-06-08 17:45:00+00:00
P,HOURLY,A,20,2021-06-08 17:57:05,2021-06-08 18:00:00+00:00
P,HOURLY,A,25,2021-06-08 18:13:05,2021-06-08 18:15:00+00:00
P,HOURLY,A,28,2021-06-08 18:27:05,2021-06-08 18:30:00+00:00
P,HOURLY,A,28,2021-06-08 18:43:05,2021-06-08 18:45:00+00:00
P,HOURLY,A,27,2021-06-08 18:57:05,2021-06-08 19:00:00+00:00
P,HOURLY,A,20,2021-06-08 19:11:05,2021-06-08 19:15:00+00:00
P,HOURLY,A,15,2021-06-08 19:27:05,2021-06-08 19:30:00+00:00
P,HOURLY,A,18,2021-06-08 19:43:05,2021-06-08 19:45:00+00:00
P,HOURLY,A,26,2021-06-08 19:57:05,2021-06-08 20:00:00+00:00
P,HOURLY,A,24,2021-06-08 20:13:05,2021-06-08 20:15:00+00:00
P,HOURLY,A,26,2021-06-08 20:27:05,2021-06-08 20:30:00+00:00
P,HOURLY,A,26,2021-06-08 20:43:05,2021-06-08 20:45:00+00:00
P,HOURLY,A,28,2021-06-08 20:57:05,2021-06-08 21:00:00+00:00
P,HOURLY,A,37,2021-06-08 21:13:05,2021-06-08 21:15:00+00:00
P,HOURLY,A,42,2021-06-08 21:27:05,2021-06-08 21:30:00+00:00
P,HOURLY,A,60,2021-06-08 21:41:04,2021-06-08 21:45:00+00:00
P,HOURLY,A,76,2021-06-08 21:57:05,2021-06-08 22:00:00+00:00
P,HOURLY,A,90,2021-06-08 22:13:10,2021-06-08 22:15:00+00:00
P,HOURLY,A,106,2021-06-08 22:27:06,2021-06-08 22:30:00+00:00
P,HOURLY,A,114,2021-06-08 22:41:05,2021-06-08 22:45:00+00:00
P,HOURLY,A,117,2021-06-08 22:57:05,2021-06-08 23:00:00+00:00
P,HOURLY,A,120,2021-06-08 23:11:05,2021-06-08 23:15:00+00:00
P,HOURLY,A,122,2021-06-08 23:27:05,2021-06-08 23:30:00+00:00
P,HOURLY,A,122,2021-06-08 23:41:05,2021-06-08 23:45:00+00:00
P,HOURLY,A,123,2021-06-08 23:57:05,2021-06-09 00:00:00+00:00
P,HOURLY,A,123,2021-06-09 00:11:05,2021-06-09 00:15:00+00:00
P,HOURLY,A,124,2021-06-09 00:27:05,2021-06-09 00:30:00+00:00
P,HOURLY,A,124,2021-06-09 00:43:05,2021-06-09 00:45:00+00:00
P,HOURLY,A,124,2021-06-09 00:57:05,2021-06-09 01:00:00+00:00
P,HOURLY,A,124,2021-06-09 01:13:05,2021-06-09 01:15:00+00:00
P,HOURLY,A,124,2021-06-09 01:27:05,2021-06-09 01:30:00+00:00
P,HOURLY,A,124,2021-06-09 01:43:05,2021-06-09 01:45:00+00:00
P,HOURLY,A,124,2021-06-09 01:57:25,2021-06-09 02:00:00+00:00
P,HOURLY,A,124,2021-06-09 02:11:05,2021-06-09 02:15:00+00:00
P,HOURLY,A,124,2021-06-09 02:27:05,2021-06-09 02:30:00+00:00
P,HOURLY,A,124,2021-06-09 02:43:05,2021-06-09 02:45:00+00:00
P,HOURLY,A,124,2021-06-09 02:57:05,2021-06-09 03:00:00+00:00
P,HOURLY,A,124,2021-06-09 03:13:05,2021-06-09 03:15:00+00:00
P,HOURLY,A,124,2021-06-09 03:27:05,2021-06-09 03:30:00+00:00
P,HOURLY,A,124,2021-06-09 03:41:05,2021-06-09 03:45:00+00:00
P,HOURLY,A,124,2021-06-09 03:57:05,2021-06-09 04:00:00+00:00
P,HOURLY,A,124,2021-06-09 04:11:05,2021-06-09 04:15:00+00:00
P,HOURLY,A,124,2021-06-09 04:27:05,2021-06-09 04:30:00+00:00
P,HOURLY,A,124,2021-06-09 04:41:05,2021-06-09 04:45:00+00:00
P,HOURLY,A,124,2021-06-09 04:57:05,2021-06-09 05:00:00+00:00
P,HOURLY,A,124,2021-06-09 05:11:04,2021-06-09 05:15:00+00:00
P,HOURLY,A,124,2021-06-09 05:27:05,2021-06-09 05:30:00+00:00
P,HOURLY,A,124,2021-06-09 05:43:05,2021-06-09 05:45:00+00:00
P,HOURLY,A,124,2021-06-09 05:57:05,2021-06-09 06:00:00+00:00
P,HOURLY,A,124,2021-06-09 06:09:06,2021-06-09 06:15:00+00:00
P,HOURLY,A,124,2021-06-09 06:27:05,2021-06-09 06:30:00+00:00
P,HOURLY,A,124,2021-06-09 06:43:05,2021-06-09 06:45:00+00:00
P,HOURLY,A,124,2021-06-09 06:57:05,2021-06-09 07:00:00+00:00
P,HOURLY,A,124,2021-06-09 07:13:05,2021-06-09 07:15:00+00:00
P,HOURLY,A,124,2021-06-09 07:27:05,2021-06-09 07:30:00+00:00
P,HOURLY,A,123,2021-06-09 07:41:05,2021-06-09 07:45:00+00:00
P,HOURLY,A,122,2021-06-09 07:57:06,2021-06-09 08:00:00+00:00
P,HOURLY,A,119,2021-06-09 08:11:05,2021-06-09 08:15:00+00:00
P,HOURLY,A,114,2021-06-09 08:27:05,2021-06-09 08:30:00+00:00
P,HOURLY,A,107,2021-06-09 08:43:05,2021-06-09 08:45:00+00:00
P,HOURLY,A,98,2021-06-09 08:57:05,2021-06-09 09:00:00+00:00
P,HOURLY,A,95,2021-06-09 09:11:05,2021-06-09 09:15:00+00:00
P,HOURLY,A,92,2021-06-09 09:27:05,2021-06-09 09:30:00+00:00
P,HOURLY,A,86,2021-06-09 09:43:05,2021-06-09 09:45:00+00:00
P,HOURLY,A,79,2021-06-09 09:57:05,2021-06-09 10:00:00+00:00
P,HOURLY,A,78,2021-06-09 10:13:05,2021-06-09 10:15:00+00:00
P,HOURLY,A,70,2021-06-09 10:27:07,2021-06-09 10:30:00+00:00
P,HOURLY,A,56,2021-06-09 10:43:05,2021-06-09 10:45:00+00:00
P,HOURLY,A,54,2021-06-09 10:57:06,2021-06-09 11:00:00+00:00
P,HOURLY,A,51,2021-06-09 11:11:06,2021-06-09 11:15:00+00:00
P,HOURLY,A,45,2021-06-09 11:27:06,2021-06-09 11:30:00+00:00
P,HOURLY,A,32,2021-06-09 11:43:06,2021-06-09 11:45:00+00:00
P,HOURLY,A,24,2021-06-09 11:57:06,2021-06-09 12:00:00+00:00
P,HOURLY,A,3,2021-06-09 12:27:05,2021-06-09 12:30:00+00:00
P,HOURLY,A,0,2021-06-09 12:41:05,2021-06-09 12:45:00+00:00
P,HOURLY,A,0,2021-06-09 12:57:05,2021-06-09 13:00:00+00:00
P,HOURLY,A,0,2021-06-09 13:11:06,2021-06-09 13:15:00+00:00
P,HOURLY,A,0,2021-06-09 13:27:15,2021-06-09 13:30:00+00:00
P,HOURLY,A,1,2021-06-09 13:43:05,2021-06-09 13:45:00+00:00
P,HOURLY,A,0,2021-06-09 13:57:05,2021-06-09 14:00:00+00:00
P,HOURLY,A,0,2021-06-09 14:11:05,2021-06-09 14:15:00+00:00
P,HOURLY,A,0,2021-06-09 14:27:05,2021-06-09 14:30:00+00:00
P,HOURLY,A,3,2021-06-09 14:41:05,2021-06-09 14:45:00+00:00
P,HOURLY,A,11,2021-06-09 14:55:05,2021-06-09 15:00:00+00:00
P,HOURLY,A,20,2021-06-09 15:11:05,2021-06-09 15:15:00+00:00
P,HOURLY,A,9,2021-06-09 15:27:05,2021-06-09 15:30:00+00:00
P,HOURLY,A,7,2021-06-09 15:43:05,2021-06-09 15:45:00+00:00
P,HOURLY,A,0,2021-06-09 15:57:05,2021-06-09 16:00:00+00:00
P,HOURLY,A,1,2021-06-09 16:13:05,2021-06-09 16:15:00+00:00
P,HOURLY,A,1,2021-06-09 16:27:05,2021-06-09 16:30:00+00:00
P,HOURLY,A,2,2021-06-09 16:43:05,2021-06-09 16:45:00+00:00
P,HOURLY,A,16,2021-06-09 16:57:05,2021-06-09 17:00:00+00:00
P,HOURLY,A,19,2021-06-09 17:11:06,2021-06-09 17:15:00+00:00
P,HOURLY,A,21,2021-06-09 17:27:08,2021-06-09 17:30:00+00:00
P,HOURLY,A,20,2021-06-09 17:43:05,2021-06-09 17:45:00+00:00
P,HOURLY,A,21,2021-06-09 18:11:04,2021-06-09 18:15:00+00:00
P,HOURLY,A,31,2021-06-09 18:27:05,2021-06-09 18:30:00+00:00
P,HOURLY,A,25,2021-06-09 18:43:05,2021-06-09 18:45:00+00:00
P,HOURLY,A,34,2021-06-09 18:57:05,2021-06-09 19:00:00+00:00
P,HOURLY,A,29,2021-06-09 19:13:04,2021-06-09 19:15:00+00:00
P,HOURLY,A,21,2021-06-09 19:27:04,2021-06-09 19:30:00+00:00
P,HOURLY,A,18,2021-06-09 19:43:05,2021-06-09 19:45:00+00:00
P,HOURLY,A,10,2021-06-09 19:57:05,2021-06-09 20:00:00+00:00
P,HOURLY,A,22,2021-06-09 20:11:04,2021-06-09 20:15:00+00:00
P,HOURLY,A,22,2021-06-09 20:27:05,2021-06-09 20:30:00+00:00
P,HOURLY,A,24,2021-06-09 20:41:05,2021-06-09 20:45:00+00:00
P,HOURLY,A,33,2021-06-09 20:57:05,2021-06-09 21:00:00+00:00
P,HOURLY,A,48,2021-06-09 21:13:05,2021-06-09 21:15:00+00:00
P,HOURLY,A,61,2021-06-09 21:27:05,2021-06-09 21:30:00+00:00
P,HOURLY,A,71,2021-06-09 21:41:05,2021-06-09 21:45:00+00:00
P,HOURLY,A,91,2021-06-09 21:57:04,2021-06-09 22:00:00+00:00
P,HOURLY,A,113,2021-06-09 22:27:07,2021-06-09 22:30:00+00:00
P,HOURLY,A,119,2021-06-09 22:43:05,2021-06-09 22:45:00+00:00
P,HOURLY,A,120,2021-06-09 22:57:04,2021-06-09 23:00:00+00:00
P,HOURLY,A,120,2021-06-09 23:13:04,2021-06-09 23:15:00+00:00
P,HOURLY,A,122,2021-06-09 23:27:05,2021-06-09 23:30:00+00:00
P,HOURLY,A,123,2021-06-09 23:41:05,2021-06-09 23:45:00+00:00
P,HOURLY,A,123,2021-06-09 23:57:05,2021-06-10 00:00:00+00:00
P,HOURLY,A,125,2021-06-10 00:11:05,2021-06-10 00:15:00+00:00
P,HOURLY,A,125,2021-06-10 00:27:05,2021-06-10 00:30:00+00:00
P,HOURLY,A,125,2021-06-10 00:41:06,2021-06-10 00:45:00+00:00
P,HOURLY,A,125,2021-06-10 00:57:06,2021-06-10 01:00:00+00:00
P,HOURLY,A,125,2021-06-10 01:13:05,2021-06-10 01:15:00+00:00
P,HOURLY,A,125,2021-06-10 01:27:06,2021-06-10 01:30:00+00:00
P,HOURLY,A,125,2021-06-10 01:41:05,2021-06-10 01:45:00+00:00
P,HOURLY,A,125,2021-06-10 01:57:05,2021-06-10 02:00:00+00:00
P,HOURLY,A,125,2021-06-10 02:13:05,2021-06-10 02:15:00+00:00
P,HOURLY,A,124,2021-06-10 02:27:06,2021-06-10 02:30:00+00:00
P,HOURLY,A,125,2021-06-10 02:41:05,2021-06-10 02:45:00+00:00
P,HOURLY,A,125,2021-06-10 02:57:05,2021-06-10 03:00:00+00:00
P,HOURLY,A,124,2021-06-10 03:13:05,2021-06-10 03:15:00+00:00
P,HOURLY,A,125,2021-06-10 03:27:06,2021-06-10 03:30:00+00:00
P,HOURLY,A,125,2021-06-10 03:41:05,2021-06-10 03:45:00+00:00
P,HOURLY,A,125,2021-06-10 03:57:05,2021-06-10 04:00:00+00:00
